id,optimization,generation,hash,hash,elapsed_time,age,evaluation_status,evaluation_year,evaluation_start_time,tree,error_string,pickle,"FullDataSet False Positives","FullDataSet False Negatives","FullDataSet Num Elements"
109,0,14,89990ef004b09521dc7112aaa96b439281c1c54eac12b4a4dced63229c223571,89990ef004b09521dc7112aaa96b439281c1c54eac12b4a4dced63229c223571,280.744,1,WAITING_FOR_MASTER,0,"2020-03-08 16:22:04","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 0.01), 50, myFloatDiv(passFloat(ifThenFloat(ifThenBool(trueBool, passBool(trueBool)), passFloat(0.01))), 0.1))",NULL,...,15.8,19,38
110,0,14,a3e2f2e68d52eabfab597f3a998f5911db0b206745d6232a76294955e83f4051,a3e2f2e68d52eabfab597f3a998f5911db0b206745d6232a76294955e83f4051,741.939,0,NOT_EVALUATED,0,"2020-03-05 07:16:09","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 0), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, 128), passTriState(1), myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), 0)",NULL,...,15.8,18.6,44
111,0,14,a93bf07ece1c73961897086c6acd21c69d2b5b2f010af939ba8efffc9c0f0a91,a93bf07ece1c73961897086c6acd21c69d2b5b2f010af939ba8efffc9c0f0a91,168.523,0,NOT_EVALUATED,0,"2020-03-05 05:30:29","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, 128), passTriState(0), myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,16.8,19,38
112,0,14,bfe070d363378bd8da6b265f4a6385a965a8e6b2f3783606207a414b49f77687,bfe070d363378bd8da6b265f4a6385a965a8e6b2f3783606207a414b49f77687,781.805,0,NOT_EVALUATED,0,"2020-03-05 07:24:23","AdaBoostLearner(scDivFloat(ARG0, 0.1), learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 0, myFloatDiv(0.1, 0.1))",NULL,...,16.4,19.2,27
113,0,14,c252dbfac63e960ea0fda2c863296a196ed21d470a7af7147df26d54fd24a972,c252dbfac63e960ea0fda2c863296a196ed21d470a7af7147df26d54fd24a972,236.555,1,EVALUATED,9,"2020-03-05 05:56:17","AdaBoostLearner(ARG0, learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 128, 0.01)",NULL,...,11.8,20,42
114,0,14,d78c77bfbab736d1d90ad22f1e6525665d3b8086553aa8375b061f4b6ef054a6,d78c77bfbab736d1d90ad22f1e6525665d3b8086553aa8375b061f4b6ef054a6,159.821,1,EVALUATED,10,"2020-03-05 05:47:22","AdaBoostLearner(myProd(ARG0, 1), ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), 0, myFloatDiv(0.1, 0.1))",NULL,...,5.8,50.8,27
115,0,14,e37b3ead337c4a21bc31f8b60ba7c875f135bd2d28c36e0fa871b86bbdebdbac,e37b3ead337c4a21bc31f8b60ba7c875f135bd2d28c36e0fa871b86bbdebdbac,158.369,1,EVALUATED,5,"2020-03-05 05:20:32","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), myIntAdd(3, lessThan(myFloatMult(1.0, 1.0), myFloatMult(0.01, 1.0))), myFloatDiv(0.1, 0.1))",NULL,...,10.6,47.8,32
116,0,15,009d35ca1099c69f2199c3a0720be544636c5d4c785e2a6b39620840de8aae9f,009d35ca1099c69f2199c3a0720be544636c5d4c785e2a6b39620840de8aae9f,1005.89,1,EVALUATED,9,"2020-03-05 06:06:27","AdaBoostLearner(ARG0, learnerType('Trees', {'criterion': 0, 'splitter': 0}), myIntAdd(3, ifThenElseBool(trueBool, falseBool, falseBool)), myFloatDiv(0.1, 0.1))",NULL,...,17.4,23,24
117,0,15,04224fe77f56154feb23a16d0bf350890082656989dccdd7d263d64c7738e1e1,04224fe77f56154feb23a16d0bf350890082656989dccdd7d263d64c7738e1e1,716.346,1,EVALUATED,12,"2020-03-05 06:49:52","AdaBoostLearner(selectRange(ARG0, 0, 50), ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 0.01), myIntMult(32, 3), myFloatDiv(0.1, 0.1))",NULL,...,12.4,30.6,34
118,0,15,12aa3543a27fa73b4c069da5942d28f15efdec39ee53b9c3d19dfa030bc37041,12aa3543a27fa73b4c069da5942d28f15efdec39ee53b9c3d19dfa030bc37041,225.041,0,NOT_EVALUATED,0,"2020-03-05 05:23:50","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 0.01), myIntAdd(3, falseBool), myFloatDiv(0.1, 0.1))",NULL,...,10,23,40
119,0,15,1d94e5ab031845e9aaf3acc315af7052013536a926f4a27a0a85cbb7cd29e0c9,1d94e5ab031845e9aaf3acc315af7052013536a926f4a27a0a85cbb7cd29e0c9,190.394,0,NOT_EVALUATED,0,"2020-03-05 05:58:09","AdaBoostLearner(myProd(ARG0, 1), ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), 100, myFloatDiv(0.1, 0.1))",NULL,...,3.8,50.4,35
120,0,15,2680a9e6c98794a464c69190ee32c2a7461cf3ca6338bee5d2a4d5fe25b868c4,2680a9e6c98794a464c69190ee32c2a7461cf3ca6338bee5d2a4d5fe25b868c4,969.036,1,EVALUATED,12,"2020-03-05 07:07:38","BaggedLearner(ARG0, ModifyLearnerBool(learnerType('Blup', None), trueBool))",NULL,...,15.2,34.2,27
121,0,15,40c30446a55cd48a592d1bbceb9a2bd1a6c96d1bae2afd2c1036cb1a2ff01db2,40c30446a55cd48a592d1bbceb9a2bd1a6c96d1bae2afd2c1036cb1a2ff01db2,277.228,1,WAITING_FOR_MASTER,0,"2020-03-08 16:24:49","AdaBoostLearner(ARG0, learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 4, 0.01)",NULL,...,10.8,21,42
122,0,15,46764109c955214075a2ece72c8bcddb05995f3febce929574999125ae1d5703,46764109c955214075a2ece72c8bcddb05995f3febce929574999125ae1d5703,694.659,0,NOT_EVALUATED,0,"2020-03-05 07:29:07","AdaBoostLearner(myArcTangentMath(ARG0, 1), ModifyLearnerList(learnerType('Trees', {'criterion': 0, 'splitter': 0}), [1, -1]), passInt(0), myFloatSub(100.0, 10.0))",NULL,...,0,68.4,24
123,0,15,4b172812fd27d4f162dac3127de590c2785b53c70481f5bf8716be0a30b4e3b3,4b172812fd27d4f162dac3127de590c2785b53c70481f5bf8716be0a30b4e3b3,138.67,0,NOT_EVALUATED,0,"2020-03-05 05:55:27","AdaBoostLearner(ARG0, learnerType('Bayes', None), myIntAdd(3, ifThenElseBool(trueBool, falseBool, falseBool)), myFloatDiv(0.1, 100.0))",NULL,...,18.8,19,24
124,0,15,7c4439fbb76f560f2811f2f96481c971f482116cb43d5b0ca3b85b702fa53d4b,7c4439fbb76f560f2811f2f96481c971f482116cb43d5b0ca3b85b702fa53d4b,742.944,0,NOT_EVALUATED,0,"2020-03-05 07:29:07","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 0.01), 50, myFloatDiv(passFloat(ifThenFloat(ifThenBool(trueBool, passBool(trueBool)), passFloat(0.01))), 0.1))",NULL,...,10.8,22.6,38
125,0,15,87cda2a68dc92b2545ffe21d25879a4b70dd291608f632bfd442b6843e5b897a,87cda2a68dc92b2545ffe21d25879a4b70dd291608f632bfd442b6843e5b897a,167.476,0,NOT_EVALUATED,0,"2020-03-05 05:42:02","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, 128), passTriState(1), myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,15.8,19,43
126,0,15,89990ef004b09521dc7112aaa96b439281c1c54eac12b4a4dced63229c223571,89990ef004b09521dc7112aaa96b439281c1c54eac12b4a4dced63229c223571,280.744,1,WAITING_FOR_MASTER,0,"2020-03-08 16:22:04","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 0.01), 50, myFloatDiv(passFloat(ifThenFloat(ifThenBool(trueBool, passBool(trueBool)), passFloat(0.01))), 0.1))",NULL,...,15.8,19,38
127,0,15,8cee54bfafb4590a4d23a4a2c9aa7793f339f3af0ef323b026c367193791aa63,8cee54bfafb4590a4d23a4a2c9aa7793f339f3af0ef323b026c367193791aa63,218.49,0,NOT_EVALUATED,0,"2020-03-05 08:45:08","AdaBoostLearner(myArcTangentMath(ARG0, 0), ModifyLearnerList(learnerType('LogR', {'penalty': 0, 'C': 1.0}), [1, -1]), passInt(0), myIntToFloat(myIntSub(128, 0)))",NULL,...,109.8,0,44
128,0,15,a3e2f2e68d52eabfab597f3a998f5911db0b206745d6232a76294955e83f4051,a3e2f2e68d52eabfab597f3a998f5911db0b206745d6232a76294955e83f4051,741.939,0,NOT_EVALUATED,0,"2020-03-05 07:16:09","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 0), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, 128), passTriState(1), myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), 0)",NULL,...,15.8,18.6,44
129,0,15,a93bf07ece1c73961897086c6acd21c69d2b5b2f010af939ba8efffc9c0f0a91,a93bf07ece1c73961897086c6acd21c69d2b5b2f010af939ba8efffc9c0f0a91,168.523,0,NOT_EVALUATED,0,"2020-03-05 05:30:29","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, 128), passTriState(0), myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,16.8,19,38
130,0,15,bfe070d363378bd8da6b265f4a6385a965a8e6b2f3783606207a414b49f77687,bfe070d363378bd8da6b265f4a6385a965a8e6b2f3783606207a414b49f77687,781.805,0,NOT_EVALUATED,0,"2020-03-05 07:24:23","AdaBoostLearner(scDivFloat(ARG0, 0.1), learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 0, myFloatDiv(0.1, 0.1))",NULL,...,16.4,19.2,27
131,0,15,c252dbfac63e960ea0fda2c863296a196ed21d470a7af7147df26d54fd24a972,c252dbfac63e960ea0fda2c863296a196ed21d470a7af7147df26d54fd24a972,236.555,1,EVALUATED,9,"2020-03-05 05:56:17","AdaBoostLearner(ARG0, learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 128, 0.01)",NULL,...,11.8,20,42
132,0,15,d78c77bfbab736d1d90ad22f1e6525665d3b8086553aa8375b061f4b6ef054a6,d78c77bfbab736d1d90ad22f1e6525665d3b8086553aa8375b061f4b6ef054a6,159.821,1,EVALUATED,10,"2020-03-05 05:47:22","AdaBoostLearner(myProd(ARG0, 1), ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), 0, myFloatDiv(0.1, 0.1))",NULL,...,5.8,50.8,27
133,0,15,e37b3ead337c4a21bc31f8b60ba7c875f135bd2d28c36e0fa871b86bbdebdbac,e37b3ead337c4a21bc31f8b60ba7c875f135bd2d28c36e0fa871b86bbdebdbac,158.369,1,EVALUATED,5,"2020-03-05 05:20:32","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), myIntAdd(3, lessThan(myFloatMult(1.0, 1.0), myFloatMult(0.01, 1.0))), myFloatDiv(0.1, 0.1))",NULL,...,10.6,47.8,32
134,0,15,eeec90419f333ca3ee47cce9eb9f6fae226681557544d106977fe6500248b328,eeec90419f333ca3ee47cce9eb9f6fae226681557544d106977fe6500248b328,246.754,0,NOT_EVALUATED,0,"2020-03-05 08:43:37","AdaBoostLearner(selectRange(mySelFwe(ARG0, 2, 1.0), 0, 50), ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 0.01), myIntMult(32, 3), myFloatDiv(0.1, 0.1))",NULL,...,10.2,41.2,37
135,0,15,fb6f3676c6e1cbba8c4b0d94a85a15998fbaf0c4d712556517050dbd8cdc3d3e,fb6f3676c6e1cbba8c4b0d94a85a15998fbaf0c4d712556517050dbd8cdc3d3e,289.588,0,NOT_EVALUATED,0,"2020-03-05 08:40:40","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 0.01), 128, 0.01)",NULL,...,8.2,24,44
136,0,16,009d35ca1099c69f2199c3a0720be544636c5d4c785e2a6b39620840de8aae9f,009d35ca1099c69f2199c3a0720be544636c5d4c785e2a6b39620840de8aae9f,1005.89,1,EVALUATED,9,"2020-03-05 06:06:27","AdaBoostLearner(ARG0, learnerType('Trees', {'criterion': 0, 'splitter': 0}), myIntAdd(3, ifThenElseBool(trueBool, falseBool, falseBool)), myFloatDiv(0.1, 0.1))",NULL,...,17.4,23,24
137,0,16,04224fe77f56154feb23a16d0bf350890082656989dccdd7d263d64c7738e1e1,04224fe77f56154feb23a16d0bf350890082656989dccdd7d263d64c7738e1e1,716.346,1,EVALUATED,12,"2020-03-05 06:49:52","AdaBoostLearner(selectRange(ARG0, 0, 50), ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 0.01), myIntMult(32, 3), myFloatDiv(0.1, 0.1))",NULL,...,12.4,30.6,34
138,0,16,076a79ddfb8f0527e074f92c3d3f63aa84ab18cbdb71f9973dd2e8823d333940,076a79ddfb8f0527e074f92c3d3f63aa84ab18cbdb71f9973dd2e8823d333940,206.43,1,EVALUATED,14,"2020-03-05 09:04:17","AdaBoostLearner(ARG0, learnerType('LogR', {'penalty': 0, 'C': 1.0}), 2, 0.01)",NULL,...,6.4,48.4,45
139,0,16,12aa3543a27fa73b4c069da5942d28f15efdec39ee53b9c3d19dfa030bc37041,12aa3543a27fa73b4c069da5942d28f15efdec39ee53b9c3d19dfa030bc37041,225.041,0,NOT_EVALUATED,0,"2020-03-05 05:23:50","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 0.01), myIntAdd(3, falseBool), myFloatDiv(0.1, 0.1))",NULL,...,10,23,40
140,0,16,1d94e5ab031845e9aaf3acc315af7052013536a926f4a27a0a85cbb7cd29e0c9,1d94e5ab031845e9aaf3acc315af7052013536a926f4a27a0a85cbb7cd29e0c9,190.394,0,NOT_EVALUATED,0,"2020-03-05 05:58:09","AdaBoostLearner(myProd(ARG0, 1), ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), 100, myFloatDiv(0.1, 0.1))",NULL,...,3.8,50.4,35
141,0,16,2680a9e6c98794a464c69190ee32c2a7461cf3ca6338bee5d2a4d5fe25b868c4,2680a9e6c98794a464c69190ee32c2a7461cf3ca6338bee5d2a4d5fe25b868c4,969.036,1,EVALUATED,12,"2020-03-05 07:07:38","BaggedLearner(ARG0, ModifyLearnerBool(learnerType('Blup', None), trueBool))",NULL,...,15.2,34.2,27
142,0,16,26f2425d0245b409497c5a2afc651d385564fa96f3784161eeec7843d20e4e77,26f2425d0245b409497c5a2afc651d385564fa96f3784161eeec7843d20e4e77,249.254,0,NOT_EVALUATED,0,"2020-03-05 09:11:25","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 0.01), myIntAdd(3, lessThan(passFloat(ifThenElseFloat(falseBool, 10.0, 0.01)), ifThenElseFloat(greaterThan(0.1, 10.0), myIntToFloat(8), myFloatDiv(1.0, 3.147297829022902)))), myFloatDiv(0.1, 0.1))",NULL,...,10.6,22.6,59
143,0,16,40c30446a55cd48a592d1bbceb9a2bd1a6c96d1bae2afd2c1036cb1a2ff01db2,40c30446a55cd48a592d1bbceb9a2bd1a6c96d1bae2afd2c1036cb1a2ff01db2,277.228,1,WAITING_FOR_MASTER,0,"2020-03-08 16:24:49","AdaBoostLearner(ARG0, learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 4, 0.01)",NULL,...,10.8,21,42
144,0,16,46764109c955214075a2ece72c8bcddb05995f3febce929574999125ae1d5703,46764109c955214075a2ece72c8bcddb05995f3febce929574999125ae1d5703,694.659,0,NOT_EVALUATED,0,"2020-03-05 07:29:07","AdaBoostLearner(myArcTangentMath(ARG0, 1), ModifyLearnerList(learnerType('Trees', {'criterion': 0, 'splitter': 0}), [1, -1]), passInt(0), myFloatSub(100.0, 10.0))",NULL,...,0,68.4,24
145,0,16,4b172812fd27d4f162dac3127de590c2785b53c70481f5bf8716be0a30b4e3b3,4b172812fd27d4f162dac3127de590c2785b53c70481f5bf8716be0a30b4e3b3,138.67,0,NOT_EVALUATED,0,"2020-03-05 05:55:27","AdaBoostLearner(ARG0, learnerType('Bayes', None), myIntAdd(3, ifThenElseBool(trueBool, falseBool, falseBool)), myFloatDiv(0.1, 100.0))",NULL,...,18.8,19,24
146,0,16,7c4439fbb76f560f2811f2f96481c971f482116cb43d5b0ca3b85b702fa53d4b,7c4439fbb76f560f2811f2f96481c971f482116cb43d5b0ca3b85b702fa53d4b,742.944,0,NOT_EVALUATED,0,"2020-03-05 07:29:07","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 0.01), 50, myFloatDiv(passFloat(ifThenFloat(ifThenBool(trueBool, passBool(trueBool)), passFloat(0.01))), 0.1))",NULL,...,10.8,22.6,38
147,0,16,87cda2a68dc92b2545ffe21d25879a4b70dd291608f632bfd442b6843e5b897a,87cda2a68dc92b2545ffe21d25879a4b70dd291608f632bfd442b6843e5b897a,167.476,0,NOT_EVALUATED,0,"2020-03-05 05:42:02","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, 128), passTriState(1), myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,15.8,19,43
148,0,16,89990ef004b09521dc7112aaa96b439281c1c54eac12b4a4dced63229c223571,89990ef004b09521dc7112aaa96b439281c1c54eac12b4a4dced63229c223571,280.744,1,WAITING_FOR_MASTER,0,"2020-03-08 16:22:04","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 0.01), 50, myFloatDiv(passFloat(ifThenFloat(ifThenBool(trueBool, passBool(trueBool)), passFloat(0.01))), 0.1))",NULL,...,15.8,19,38
149,0,16,8cee54bfafb4590a4d23a4a2c9aa7793f339f3af0ef323b026c367193791aa63,8cee54bfafb4590a4d23a4a2c9aa7793f339f3af0ef323b026c367193791aa63,218.49,0,NOT_EVALUATED,0,"2020-03-05 08:45:08","AdaBoostLearner(myArcTangentMath(ARG0, 0), ModifyLearnerList(learnerType('LogR', {'penalty': 0, 'C': 1.0}), [1, -1]), passInt(0), myIntToFloat(myIntSub(128, 0)))",NULL,...,109.8,0,44
150,0,16,a3e2f2e68d52eabfab597f3a998f5911db0b206745d6232a76294955e83f4051,a3e2f2e68d52eabfab597f3a998f5911db0b206745d6232a76294955e83f4051,741.939,0,NOT_EVALUATED,0,"2020-03-05 07:16:09","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 0), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, 128), passTriState(1), myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), 0)",NULL,...,15.8,18.6,44
151,0,16,a93bf07ece1c73961897086c6acd21c69d2b5b2f010af939ba8efffc9c0f0a91,a93bf07ece1c73961897086c6acd21c69d2b5b2f010af939ba8efffc9c0f0a91,168.523,0,NOT_EVALUATED,0,"2020-03-05 05:30:29","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, 128), passTriState(0), myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,16.8,19,38
152,0,16,bfe070d363378bd8da6b265f4a6385a965a8e6b2f3783606207a414b49f77687,bfe070d363378bd8da6b265f4a6385a965a8e6b2f3783606207a414b49f77687,781.805,0,NOT_EVALUATED,0,"2020-03-05 07:24:23","AdaBoostLearner(scDivFloat(ARG0, 0.1), learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 0, myFloatDiv(0.1, 0.1))",NULL,...,16.4,19.2,27
153,0,16,c252dbfac63e960ea0fda2c863296a196ed21d470a7af7147df26d54fd24a972,c252dbfac63e960ea0fda2c863296a196ed21d470a7af7147df26d54fd24a972,236.555,1,EVALUATED,9,"2020-03-05 05:56:17","AdaBoostLearner(ARG0, learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 128, 0.01)",NULL,...,11.8,20,42
154,0,16,d78c77bfbab736d1d90ad22f1e6525665d3b8086553aa8375b061f4b6ef054a6,d78c77bfbab736d1d90ad22f1e6525665d3b8086553aa8375b061f4b6ef054a6,159.821,1,EVALUATED,10,"2020-03-05 05:47:22","AdaBoostLearner(myProd(ARG0, 1), ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), 0, myFloatDiv(0.1, 0.1))",NULL,...,5.8,50.8,27
155,0,16,d800c96cf30bd522e437a3efd3334d85c26da1e6240d14682ddad3913cf03e30,d800c96cf30bd522e437a3efd3334d85c26da1e6240d14682ddad3913cf03e30,249.363,0,NOT_EVALUATED,0,"2020-03-05 09:02:02","myPlanckTaper(AdaBoostLearner(ARG0, ModifyLearnerInt(learnerType('Bayes', None), falseBool, 5), passTriState(2), 0.1), 100.0, passTriState(passTriState(1)))",NULL,...,18.4,20,23
156,0,16,e37b3ead337c4a21bc31f8b60ba7c875f135bd2d28c36e0fa871b86bbdebdbac,e37b3ead337c4a21bc31f8b60ba7c875f135bd2d28c36e0fa871b86bbdebdbac,158.369,1,EVALUATED,5,"2020-03-05 05:20:32","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), myIntAdd(3, lessThan(myFloatMult(1.0, 1.0), myFloatMult(0.01, 1.0))), myFloatDiv(0.1, 0.1))",NULL,...,10.6,47.8,32
157,0,16,eeec90419f333ca3ee47cce9eb9f6fae226681557544d106977fe6500248b328,eeec90419f333ca3ee47cce9eb9f6fae226681557544d106977fe6500248b328,246.754,0,NOT_EVALUATED,0,"2020-03-05 08:43:37","AdaBoostLearner(selectRange(mySelFwe(ARG0, 2, 1.0), 0, 50), ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 0.01), myIntMult(32, 3), myFloatDiv(0.1, 0.1))",NULL,...,10.2,41.2,37
158,0,16,fb6f3676c6e1cbba8c4b0d94a85a15998fbaf0c4d712556517050dbd8cdc3d3e,fb6f3676c6e1cbba8c4b0d94a85a15998fbaf0c4d712556517050dbd8cdc3d3e,289.588,0,NOT_EVALUATED,0,"2020-03-05 08:40:40","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 0.01), 128, 0.01)",NULL,...,8.2,24,44
159,0,17,12aa3543a27fa73b4c069da5942d28f15efdec39ee53b9c3d19dfa030bc37041,12aa3543a27fa73b4c069da5942d28f15efdec39ee53b9c3d19dfa030bc37041,225.041,0,NOT_EVALUATED,0,"2020-03-05 05:23:50","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 0.01), myIntAdd(3, falseBool), myFloatDiv(0.1, 0.1))",NULL,...,10,23,40
160,0,17,1d5088e18de25a11345d27455897b3db1ed9a59a77fab85a01ce2530c8e24bd0,1d5088e18de25a11345d27455897b3db1ed9a59a77fab85a01ce2530c8e24bd0,298.382,0,IN_PROGRESS,0,"2020-03-08 16:24:49","AdaBoostLearner(selectRange(ARG0, 0, 50), learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), myIntMult(32, 3), myFloatDiv(0.1, 0.1))",NULL,...,17.8,19,30
161,0,17,1d94e5ab031845e9aaf3acc315af7052013536a926f4a27a0a85cbb7cd29e0c9,1d94e5ab031845e9aaf3acc315af7052013536a926f4a27a0a85cbb7cd29e0c9,190.394,0,NOT_EVALUATED,0,"2020-03-05 05:58:09","AdaBoostLearner(myProd(ARG0, 1), ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), 100, myFloatDiv(0.1, 0.1))",NULL,...,3.8,50.4,35
162,0,17,1dfadee17d3e3c5224bd8d6b865533cdc7adc233374f3fdd0b583d2f1e0e887e,1dfadee17d3e3c5224bd8d6b865533cdc7adc233374f3fdd0b583d2f1e0e887e,276.102,1,WAITING_FOR_MASTER,0,"2020-03-08 16:24:49","AdaBoostLearner(ARG0, learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 10, 0.1)",NULL,...,11.6,19.8,44
163,0,17,2184aded4355d20903df2307fe21b331667d725fc2edf96204fe581c5ffdba5e,2184aded4355d20903df2307fe21b331667d725fc2edf96204fe581c5ffdba5e,245.411,0,NOT_EVALUATED,0,"2020-03-05 09:20:15","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 1.0), myIntAdd(3, lessThan(myFloatMult(1.0, 1.0), myFloatMult(0.01, myFloatAdd(-1.2682195845660846, 10.0)))), myFloatDiv(0.1, 0.1))",NULL,...,3.6,46.2,36
164,0,17,26f2425d0245b409497c5a2afc651d385564fa96f3784161eeec7843d20e4e77,26f2425d0245b409497c5a2afc651d385564fa96f3784161eeec7843d20e4e77,249.254,0,NOT_EVALUATED,0,"2020-03-05 09:11:25","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 0.01), myIntAdd(3, lessThan(passFloat(ifThenElseFloat(falseBool, 10.0, 0.01)), ifThenElseFloat(greaterThan(0.1, 10.0), myIntToFloat(8), myFloatDiv(1.0, 3.147297829022902)))), myFloatDiv(0.1, 0.1))",NULL,...,10.6,22.6,59
